wallet_address,total_reward,solved_predictions
0x37ddA20cF986221eD0C94ddE60F39cf8cAcaf8F5,0.2100,1
0xEd073d924b4A5DC1fbC82aa7573a1AC13F469860,0.0800,2
0x88D96EEFB83d0136eC09D25028Cf45FEA9BA7823,3.3300,3
0x3b34D007bC9D7F0bAa7DDf8855A681d34fFe6598,0.4100,6
0x460eC31DdEb2831755CcBEbeeB3817Cd9F044184,0.0400,2
0x990f4633ef286Dd1d2a8e7304F697Ee7565A680c,1.0500,3
0x013095d87fFd2069f5D11B37982854D067e30c0d,0.3000,3
0xC449A28bE0123Efb1309c8c8A9Bf06A362dE2EEF,0.1600,2
0x3AafdfbeEAc9D04Ef2b9C60daAA330DbEB62406c,0.1400,1
0xc821FDa7448D8240bB6934ddc6B696904355E08a,0.5000,3
0x8a5b0CdbF2269da1bD59687024d257d5fF6496ef,0.0400,2
0x0338cC0De332A0721dF5fd7962a71bEbf92ec126,0.0800,2
0xc11735a02a1e02ea13C2aC8807f31c6075b630Ce,0.0800,2
0x47F1F10DFea3bc9b0F329A723e173D78428571a7,0.2400,1
0xc5882e1562f23E0DB5921b19Ac71Fb2C91b88b1e,0.0400,2
0xA4B2098236060740898fBA04b2738C4614377d82,0.4600,3
0x81a4b0Dc8523A028b9Ed09b2F3d65E32cfDC0Ed0,0.0200,1
0x7F2Cd83236364D9694F742d81Ce091170edCcBFc,0.0400,2
0x77Efd1F3a2eE547A0f724074A3369eB9dE505E01,0.0400,2
0x6495569E8a3B24A04877D21D162aa126585CFAAE,0.6700,3
0x6DB1950A8127F222CeF43444869F5619822168FC,0.0600,1
0xC2B5245A43bFC3491fD3E3a64eff156c5277AdB2,0.1600,2
0x5ab13b24fF66f5eA2644A150a49e5AE6752E634f,0.2200,1
0xDfc87C7D3a2bCB0B9925ddBA73dD52782002c6Bf,0.1000,1
0xBbbba63399139F1177066E6a4e74A2BE38540BEC,0.1600,2
0x74cAA3ea03725C4Ab35cB36ba7d5bE27207fB470,0.0800,2
0x98ce409037A533c714696D1d11c93e0deD2E5953,0.2200,2
0xb7cC906b14599F6797162Be615087693bec41aa0,0.2200,2
0x04a7CD054708F6D3a45994B957bE91ac9e34A687,0.2000,2
0x9FDF687d5F034F754aCe82eba401a66584C2c077,0.1600,2
0x5B5022053d743Ebc43283d7d226D91BDC3717b7a,0.1600,2
0xF934744d5bCa3216DbB505C58E76e4912c0231E1,0.5700,2
0x8dF60Cb7ACf266362D420aD89fBba418864C22F3,0.1600,2
0x38AEE5584c02fd0dAB4F92D6F015Ec3B3849A884,0.1600,1
0x828088eF7f52413100236Dec4c1e422037D4255f,0.1500,3
0x3fC3Cc4bE755242194F3192DE8Cde23f29517A91,0.3700,3
0xF948648142bD9419DBB7002cBf6219ef58506aB0,0.0200,1
0x5A43E00F1c3C205BcFCBBF4c32Eb44F90e3A33b4,0.0400,2
0x0675489Ae5613DfA05C6f77C949E4d774e0c02e8,0.0200,1
0x11D7dAfCf8381b2853aCAB8eCC6E5eBb7BAaa37B,0.1600,2
0xfA31d24A13cE53631B5B02Ba46DE61141C8E5bb3,0.0300,1
0x713fDA4eE44DA145211eaa1bEC5374f7A730Be83,0.0800,1
0xbd8a528e59F7C1569AE42A992A06Fd654408415D,0.0200,1
0x70E9A7B4596Ad7003d56ed4c59C0DdB52A7309fF,0.0800,2
0xb4dC1BCD00f347D0E7c6C2A84C15eAf7DdFE80AA,0.0200,1
0x41e9179682a3048d16F764359f40Fa8155596E05,0.3000,3
0xD87ddd83cF797B7569a162505187AaE6D1A7e363,1.0500,3
0x9D149DB7811f2d1aC76c5f10B9F3D963E83E810c,0.4900,1
0x69141052E433Ab5036A8673798f2172807937e1b,0.1000,1
0xf68e23a52F0D1B9C8F4a97a1B66969Aa14E10774,0.1500,3
0x3C7d5bB537AbAe440e0Abe552342F422a4B1e6c1,0.1800,1
0x826C4e71801d1ba24c86B56846bf0D0A75152292,0.0500,2
0x5f39331A94bf579C914fFE9c6742655bca16A725,1.9100,7
0x73615e6BCab0480Eed3BE38E1bE624976fC14dd2,0.3200,1
0x47EDb226e36d005BeFC9EEE49AeD49F6039c0a77,0.0800,1
0x4442a6bbf9F450668a372228E84696791b66E91B,0.1600,2
0x9d8F529Da5113DAebD8D7aE36f79cE2D9491c42F,0.1600,2
0x5aBF14Ddcb863E2709201aaf932f826a181cd2E7,0.4900,1
0x88e7229A3ba2b0C83162F122C05D1D20d11b75FE,0.2000,2
0xc6963f782f785Dc6b70b2a783C5Ceea8894C0828,0.0300,1
0x63217297343767856e3790d575F4b38cFee9d138,0.3000,3
0x3cfc1Fb1D8b67Fae1C78A990b745d1bcD441f817,0.3000,3
0x1F83eFD06e515e41334049eeBc421F5126b6813B,0.0600,1
0xc77240F21c550CE2F426b51D16e35148Dc36d4Fd,0.0800,2
0x0859722478cD623A672207236dC1aEea783C902d,0.2100,2
0x4794D90B6dE36401FddB605e873F0e7ee7619c73,0.0300,1
0x52abCA2B1F52ABd17CEa8fE008130d7c9771BC09,0.0800,1
0x93853E2be13E7af45E325cdEFE8957Cb2CC0A45d,0.1600,2
0xFbDbfe54b645A4D6c85e0401Fd140eFD5854d580,0.9200,2
0x969D3E6FaCA6578980DaFab85A281A58c2EFa805,0.5100,2
0x45769F231D6348E3bDD457Bb2156f76ecC3D8cc6,0.0400,2
0xc27bf39DF03588456867d261889555b8Eb19EB0b,2.9200,3
0xF3aBADf489670B41A2Ed0B4d6f00281475923555,0.0300,1
0xf3917d52c2117fB80194ee310A4b1258837B0Cdd,0.0400,2
0x416AaF4CD5629819488FB0673e283C43AD6B2667,49.0700,6
0x45bCD7443D145514fE9178841Ff18b2C0E579d28,0.0800,1
0x2164a64E6C17e19F4df46Fc3a1bf0Ebbe20b90c7,12.2300,2
0x0a6e61f8a2a35b43cfb6E011061c4E56f48C6449,0.2500,1
0x896c5BF307Bd32A33Cad94B08Be9f89dfD849CdB,0.1600,2
0xCeEc0CC96Cd9757C800EbfD7e6d392158E784028,0.0800,1
0xF4436ad78a5321C5922f8Cb94E7c3A07B0Cecbca,0.9600,3
0xf022dfb900017A0BF063E6F0a0e6d63fEe770B5c,0.0900,2
0x6Dc177eb3FA971E4d2E5133E4626854552a5CF64,0.0800,2
0x31d25fcE9F76c6C14b4753B960ee0df040BC6190,0.0300,1
0x7dc77F927f68DEf38BC207d1730D6f28c0B816d1,0.1800,1
0xA187f0db35f52Cd7fFDBF329Dde219d4cbF36229,0.4800,3
0xeca98EC5A6Cd35daFA875974d9b991C8680A56dE,0.5100,2
0x414113f5E5D0D34D43c589357739016Ee27adE11,0.6400,2
0xB004069335AA16850AbBdAeE55659695b3cF9C89,0.0800,2
0x9663181F94f32E6fF59C5339A9EAb0503F0b77Fe,0.3000,3
0xD8df7742d35C4f2b6E17137b006af0BCB07Ab351,0.0800,1
0xE481FcC1e573Ca4B4d8043b5d6AB95C62A6A392B,0.0400,2
0x58764c392cFD55a8b94a228A305cE726704b11e5,0.0200,1
0xe812E7F3f184aE4fa2c1B8ED51dAd8be390e5647,1.1400,2
0x0b902d9e72C6D95647Fa28803308C668Ce046D17,0.5700,4
0x2f0065410cC5aB9aCe2Fa5191e86e7A2B4aeC957,0.0700,1
0x2eC43E056b20AECf9B6ae7826108BBC3B5D98212,4.8100,2
0x1A9A88745eAd4b6F8dec8e64E98d20a3fa2B7964,0.0500,2
0xA6eC82095cA477C4D739480356fD36C9a0702708,0.6400,4
0xa72Bc9613cfe123002D4838B19a62c7eb0d484c5,0.5100,2
0xa625674d17E65eD012427a58fA6A60DaD77cB92b,0.4400,1
0x8E56e2DD31d6Ce16F08Afa654D4aa8a12C7E343d,0.2900,1
0xb27C9bF2cefE91325faCb311935816F82A6e2112,53.2200,2
0xFf15a0b0dF83cCE6731cEc7344a00695a42a5DBb,0.1500,3
0xf09E968556412372b261327861E5C57216D703Ac,0.0300,1
0x400D6cF58fcD2f537B0c455Ef9316e0e47803786,0.2500,2
0x45cFB6b2f3238E269dBc8F7ea54B3441546F7e37,0.4200,1
0x346652cC3124602442b594741fAF115baBB50A81,0.0800,2
0x3F257cfC2053721091Ec7bde617bf3679fC8e7E6,0.0600,1
0x7CEE8fC51c6648f48eA2Aa1735f2098eC4fd48c8,0.0200,1
0xc65d5D470A7b5EdCaC94C444f767A8Cf3898eeED,0.0400,2
0xd2b7E686E8C011C37D325BDB8F05059AC3175bc4,1.2000,11
0xf1351D3B5330DD2bF918DF6a8D131784Ac2dF01A,0.0400,2
0x00a40a6062480E83C0c5F1D93ba41882d7513D10,0.0800,2
0x703Eed583956C80851B2c87a64f94ec3d33079FF,26.3100,4
0x881386A162f73E42a454827249F4F1d651a49304,0.0500,2
0x243BcFd44099ee5A30C5B2DF858bd328F831C6ab,0.0200,1
0x7864297C353fAb0F781c683E198Ea90dF361aDDA,0.0300,1
0x2BDbA4aC4caeBD4643a83485Fee88130b1c43c43,0.2900,4
0xC026abAe5DEa27D61771E010B3752139f7CFe9Fc,1.0200,10
0x9B9ac3BFbb4410bc530a4243CDB763265B6cB742,0.0500,2
0x9857571eAbF7e9e7D86F90982befb2dbc4DBb4e4,0.4000,3
0x154355A9Da3494C474Dbc1427268e4f481574DFa,0.1400,4
0x911ACE07D98bFf89A5d0FF4933c8a5A566cC1Cc9,0.0300,1
0xE78232299695CD660C85829F8Ec5A7165A416DCf,0.2200,1
0x8a20495d1c244DEe2BE47d2a5baB73ce15D5080D,0.1000,1
0xa12ae40Ec2E99020a419B1Bf742fBc372F486d50,0.9600,8
0xcB73c873Cb5238f1d901C4Ed83651851A08544ec,0.7500,1
0x8DB0Cc924D957aE337BEcC9F1135c18Ab12A27a7,0.0200,1
0x36c347F9710B72706836665917A45fB3B2Cf5088,0.0500,2
0x7AbB0F51728f2572081FaF082ae212428b4d9C0a,0.7300,7
0x40c7718427AF89A91eD5636bbC8b2c70e7e8C3AA,0.0800,1
0xB11ed1BDaA8c0776930c8f631b60628aEb304F4d,12.1900,1
0x8266A0C282A41c3B9381c8C18DFd827Ad4aeef46,0.9200,9
0x5F31f412b27735217E898cB5c278CA3667374016,0.1000,1
0x4FE17c7380d4bF8cFe78081C978Bbc9DA5880f9d,0.0500,2
0x45A77E8aCd84A4635819C5bFD3937099f02FF638,2.0900,11
0xE410581D8ab126715727F7F8C77a50a56F4e9C37,0.2200,1
0x678EcB592F5557C052D360898A8eAD22172CDAa9,0.0200,1
0xa39E304a42b03d7eB68c7cee71982dA18aCD7D7b,0.0700,3
0xFF54F90f079Bfd53101a74561272447248747eF7,0.9900,9
0x1af34b9F33aB80Fe8477C45D751B5A8c4049a02C,0.0200,1
0x47ce5e07f68e61eD917eC2E9dD581F7495A29c57,0.9300,3
0x82539b699c5B5126d0C15E18d258720fF20F6793,0.9900,9
0xb38bBD4B27c9D4379eD6cb387657b2B9121e88c2,0.2400,2
0x20e2895fF4183398C873dd1F11f136CA0F31d530,0.0800,2
0x7bC3Acbf3Dc69EF878E5622FBf05a65576Ee3AB1,0.1400,1
0xbADA66ff3B64221d9614D99802721066c3847c7B,0.0800,2
0x25cc2a01e7d9Bce2f7e860110Bde7263eeB6d1b2,0.2200,3
0x5E6465fB13a1cc7Ca0163E2cCA5bf98B6C99f5dF,0.0200,1
0xF20eD596b3C6Da97e266ebC1d31866260d8A7C11,0.0800,2
0x6CBc724c3C8C19Dc55d0bF9d07A98F795e4e14a8,0.0700,3
0x0a263bd45Cbb6b8B6B535B238762132c16541bFe,0.2900,4
0x66F1f6E31BD3C7D1f570910E243E3b9ef5Fce97D,0.0700,3
0x31C62C7A0dFb3855cc6696bceD8629ADeaB06379,0.1300,4
0x3aDc2944172f605e5d48e18598290A998649Af01,0.1300,4
0x61ee22CC55836dC72464E870FAd40e5e557b381A,0.1300,4
0x986F399133E283c7eaf951506F0FF0A3298aa627,0.1300,4
0xb73A61B41C95BAD384afA5d6AA11534443FC3368,0.0700,3
0x95CC8563B9D4eD6F78c3825C82D134D1CF3C5522,0.0700,3
0x0A2Bd37543D160000746aFf100D86dDfCD9982de,0.2900,4
0x23233Ee1F3772dBe7a5F6504F239efE6b457def3,3.3300,3
0x5cc085a6190396C255A47AE06D2E93C72fb1DDD8,0.7500,3
0x5b51a4DE04309f4Da546F4Ad46A997bbF6F6cF3f,0.5100,2
0x0eD65AF9D1b477d7934879609C430b183f4c8A76,0.0700,3
0xA83A53966fc098550F6D701C846fB01c57e66343,0.1300,4
0x7f3bc559b13c89e3B12785CbDd257D22aDfE0CF9,0.0700,3
0x40BC8590Ca4cF91Ad1C0231a3F7EB830904343E5,0.0700,3
0x651F8174D23Bb85dEA27D6fe2aCda76c7E891232,0.0700,3
0x9957BB81Ac67374f18D062dad4eDc81A92a83666,0.0700,3
0x5545067D5a549639ef27A0cF19FB7A365E601ba5,0.0700,3
0xd0B74FdAcdc7354F29195C2c43C0A0c2F0dC6aAA,0.0700,3
0xcf4dD90A379d51Ef7812462ae7a3c6a68Eb94488,0.1300,4
0x582EA3d1d7fAbB38255a8330d566c3D62101204d,0.5900,4
0xfaE0a5E2C98255bf8961B820E806ff271C39ddC0,0.9600,3
0x4481a451077DA8c6D387063E5eF2eFBbDf3df535,0.0300,1
0xCAa58F88B17a980540A3a791CC7bc00Fe77B3dC1,0.3000,3
0x096BE5423b541CF52D8f7347825D544Fa0BCa3Bb,0.1600,1
0x689Bf94ef8779D4B84b1304d79316e31b4953b34,0.1600,2
0xEa343ff3C072542733f9A2c749EA06aEcA3317e9,1.1100,1
0x14a77f8844b770440DcB62aD301a33C46CfA5653,0.3000,3
0x52B9e1b223CA61F5Dc43796C4CFD32C556FC6c1E,0.1600,2
0x0E07fbe2858eE28ebF672572AC58085A1b6BaD42,0.9600,3
0x5FBa64605EBA19Be3b05f01c30883f4d6783E191,0.0200,1
0x056313c2DA0d80B461135808BF8422650c14b7B3,0.3000,3
0x6ef9C4F6F8020B1A21a4015Df3F5C87f976eE0f1,0.1600,2
0xA68C4332514465CF14899bD7861c0ff1f36326Ee,0.1600,2
0x88a56381E3f5e3EC2765b00A5F97958310F1Ea35,0.0700,1
0xD40525A9346D86759FBBeF712a74986097188888,0.4400,1
0x86F1ab89E2Df6b8FD4B428E547830579bC389dd6,0.0200,1
0x28cc8600fFfd1F20032dcF4bD6957F70a8b92c04,0.7100,1
0xa7Bbf59F313583Ee416d3eD1c46DdCbAa3Aff867,0.0700,1
0xBa0cf7FA51a9CDE7495Fa0BaA3C256c58ae495be,0.2100,5
0x047DC238f4C4fe9F9CdDb0252694E6F0DF34436a,0.1300,4
0xCA1cBAD19cCA9Db52bB9ed15bE0c4011800100ce,0.3900,5
0xccf35E4B20694FdC5351d546D104d948193D36c3,0.2700,6
0xC7dc20F0b93cBd9b0452F07fB281a75aE2d16698,0.0700,3
0xDdCF45bf491eE58d32D20eA962076E908e388080,0.2000,5
0x6Ee488653c82Ba851e111AfbAd1dEcDc17FcfA90,0.1700,4
0x4b75f9264AE682e732F152f8e9BBF4f358EeE3Fb,3.6900,7
0xAA9cbE29fa65fF5203ce21581CfA7Fd85684a9fE,0.4200,6
0xae62eD43a825810e9ae03DbF95C5E8AC70c72fb3,0.0900,2
0x993463B3810AC1c3F6966f1fEF0B401A81915BD9,0.0700,3
0xa10EA1b0959e2Ab30153FDFc7b276A306D4eCdc6,0.5900,4
0x3331e1C20AA3e41C96fd47f9989B069e1Ff1dB40,0.1400,4
0xCcB7a886E7cd88d2B82396f372d52Ff96C6C77dA,0.1400,4
0xdd30c33630731ca05D5aA778F065F5a1cE7ad4E8,34.9400,9
0x5cE1549717AfF32CE13340C4B1d52B51de53fa6A,0.2100,5
0x2811D29E3520A6646FBfde82B841b016FbE6Cc9e,0.2000,5
0x9A4Cbfb2De5AaA07B30F493c32c52ac5A184d168,0.4900,7
0xefA4f44Fd9816c0d5f5FEc5BDa8E6faCEcc6Ea7f,0.3600,5
0x0aFC297555AC85e874923416014ebba3B9a13568,0.2800,6
0x80da2dB74522f21D0E2f04952904Ac6Cb61e5664,0.2500,5
0xB4C6d8d3E515d052dD7CB56F11dE7cD4f3f50B95,0.1700,4
0x66b62b22e6aD148C52b1Cc9bd4dCe5e21b5a6536,0.0200,1
0xc322fC78A1959b9043d040121aa1eA1FeEe89DDb,0.1400,4
0x8f5D2238Eb17c66e91166E1beBaDcD5D26c29B71,0.4300,6
0x85e81d766bB6dCF53b04c857adFf34A4f5783E43,0.4700,6
0x3Dd76E21e285f543B045d8714aAcf1F20e46e94D,3.7500,8
0x88E7066c2f3B7dC44BEc0b3e35A7E4714D724E3f,0.2100,5
0xc30A1AfF95b8242FB7567DfE9578ac6d8b48aF95,0.1100,3
0xEa4EB43Ff62f81335684922519763AFcA62B2836,0.2700,6
0x249F9149c02a467264AB28B61ce3e9C08a3E6ddB,0.1400,4
0x04285EABA780b9c13042DF515db407cf7636C291,0.2500,5
0x3dd766eD208652B0E04Dfa3E7b5ccACF9050ec13,0.1400,4
0x0793cF01A547FE51C97042ddB47A737ADa4b015D,0.1200,3
0xf63F23937c57F009bC5E043D0db3962536BC37f5,0.1200,3
0x17eaDc07d24865Ca2d0F9B3Cb0A5131480db9585,2.5900,8
0x9D6a758582A0c7e5059Db93162516bd593cB99e6,3.3100,7
0x23183b6a2864Fe7b11c1288A33b722B05e6144eE,0.2800,6
0xc5dC774A2FCA374A2F5097B64F79240c0990eD8E,0.3600,5
0xce02c1Cd75B73cddD1AdF9d636a244596c4eB4cB,0.1100,3
0x27856D1e79f205903a705883A939bC16E30E688a,0.1400,4
0x8220211A93a0DbbF628231051eA7Ce89928B926e,0.2100,5
0x081836aCBF2B6560e16c298A5cfCD897846b8D9e,0.2100,5
0x175b05C5145Db57cfFEB5104643a9Cd4638c7C04,0.2200,4
0xD3Ef475daEBf1584699441E7689dEdb44264DaFf,0.1100,3
0xe085e0E2943649A2d795AFeE65f043F168710A8F,0.1600,3
0x74FB12ddd70DB4613B6354d5b37DaFCa59CA0653,0.2100,5
0x97742743E930c8DdD7485b21E70C4812C650d17a,0.3600,5
0xB583c3c4f6268eC80be8dE19Db15481d7a0F3463,0.3500,5
0x7E41081112d9A36F091D046992f99c38Fb43f909,0.2700,6
0x6c7C7b0106310aDe9d82E521D078Ac58A68c57e9,0.2400,5
0x3AbB112AB5Ab8023fE31327085293dB158F9B9db,0.2500,5
0x9bb81B50050C7332116dBCF8E281dB2986609A7F,0.2700,6
0x007a1F2D8844Ed0a5eeb08Ff15522e0FDb9dC871,0.1400,4
0x845B31aaC9B17A6d452057f1c7344834a664dD0c,0.5400,4
0xE2EE1a99f61Cf871F50E0EC3dCd3Fb0FEcf9190e,0.0700,3
0xc91901a93394A4eF512B392ab71e8d6eD990faB6,0.2100,5
0xBf2673F583912e56a27879036B5c051Ab877E750,0.4900,7
0x931418D1cEC4c836eCC6114a0573F0582e076F2e,0.1100,3
0x3E332A7571564F6b82abF1389Cc3881E69E4948b,0.1400,4
0xD82A31348b993012C7Aeb6C52868C4Cdd67ce1d6,0.1300,4
0x2bDE048bb33b1b211754DF3EF705bC9a8645025d,2.0100,7
0xB256891F39FcAE7E5fA12A9E5cDc8Bd15DaBa950,0.3900,5
0xFA36497f4bC11a90554e7de4c3e9beaF948e2726,2.1200,6
0x8d74D624D85540Ce1299633f18ffF5D498380F07,0.3400,7
0xBc90c4879184c4BDB1B0C25B3a9532fea46401aE,0.1800,4
0xD98C7f0Bb247c1bB6a168285469374eD5722191E,0.2100,5
0x4f6Ce27159AFAeb5E076E60fd1945DBD5a5Cc85a,0.0700,1
0x463dED23132A0bD97e167123911DefD9320AEB62,0.1400,4
0xF747C5898480b15C4E10ddA03eBD7f90A5ddA8E7,2.5200,7
0x68Bf70b9f9d97ad12626a04127D32669afB951F8,0.5900,4
0xF214261D81027fc8fc3B6A7e608444c97b1442bd,0.4700,6
0x784d19be5Df94C61FB5589cc20cCb555af536D5D,0.2000,5
0x44D6Ba9eA34Fe5B5D46eF828B37960bcD277C791,0.4100,3
0xFDDb470A8F910243Aba0cc4bd98df6f6C7983bc5,1.2500,5
0x74ABa1847Bb220Df7BC1A11dB4c034952837977F,0.1100,3
0xD62133735b136d30B2F163e5913a3d24742014B6,0.2000,5
0x3126CbD525e415A2b97C2dEecef12535f1f3477B,1.1700,4
0x22CAF4CA68E2F2F798e57Cf257cCC44211E911d5,2.5700,7
0x3731D580A35Bd414F2ba23C8e49f003ddF0Ce3A4,1.8600,5
0xF7bDBa058d8792436C6B9bbEE9dc36E8f60D9453,0.2500,5
0x66FBA13750E7e5f429649e8d9DDfb9783674d1E4,0.0700,3
0xC2A88D2f07e0AbF81DF206E5804fBF0f44003838,0.5600,8
0xA73cDCC3D55DFF14dAD13Db4251cF1050999C4c6,0.9500,4
0xD20f471728493eCcC734A670217581BC9268F601,0.2000,5
0x7727fE4F4d3F1ea252927Cb8FB4d752ad9974444,0.2500,5
0xe932148A116EE8312B88226601b6AD0061b3BAc3,1.5500,6
0x5b927B5305Db3Ff630b5F51f65e667aC107203ae,0.2400,5
0x4007dbA680Aad2Ee6d8e8b3A04E39570ba8dEd1b,0.4700,6
0x0393a438768e7BAE5f1c779e679c29991198C332,0.2100,5
0x8B3B7f098E01017a96Da4898F44883CA88644aa6,1.8200,5
0xFd7fFDb770004db8CB5ed527B70DFbDF7eeaA405,0.2500,5
0x6d21b12514575C55f120bd4C6AB16B3BE643c320,0.1100,3
0x5bC7aa6C8871C0dd5003A3faB734DC06B835a246,0.2100,5
0x329D53Cd9D08CFe865b1540C2720C24316a44266,0.2800,6
0x6ecbF5cABC6557d275B6128dCCCDa66C139435E5,0.1700,4
0x6eA3334d433574E28E142fCe2B8C3170f496982b,0.0400,2
0xFd34DF6a1Fc093a90b1c4d918c7a7B0E3C8ff7e3,0.1100,3
0xd1a545D059d1cA04f0B1bCFcdf019a8fb52Fc7b8,0.1000,3
0x88793dE08eeF208A8A1421428d0BC8Be94Eae153,0.1700,4
0x380cC3f5e9669BC627f50013936229e28B15B7Ae,0.1700,4
0xB132E7E99B1a4956F5ef7702A4CaB0496183c55a,0.2700,6
0x798cB17694494546bf5399Ec84F2d91E12D73005,0.2400,5
0xfC34f80f80b4b2d2ABFC0944464DC659A4aB010B,0.2100,5
0x73546FA92c4A9dFf9D173c4F188Ee600Af6a0740,0.2100,5
0x0b9165cAd7A964667cc27318a17841EfF93bBF7f,0.3300,4
0xed8B4E93a33FEF3Fb9D9E6c600222cE7eeA709F4,0.2400,5
0x630e71dAEfFC568574AB5810b7e9181275b5C9d9,1.5000,6
0x28C362c72CeB0F568681F3e2F0085d0632473b0D,0.2900,4
0x94C4ef6f9b7777B614360b97c3D8565B3b106741,0.9800,4
0xC145f0f3e5299191e162b870E18b30Dd13feC2aA,0.1100,3
0x24C158C470907C659F981C53275067260F3A3158,0.2100,5
0x803644Be9BF44e755CF45af78B978dA10a0965F5,0.1200,2
0xC687CbEaA086CB9EAc17dE862A70c2858E59fcdb,0.1400,4
0xD8045802B1E7119D6118D818027BeAE53a27625a,0.0700,3
0x48bfFe5812Dca1ef77F9900FfdCbd1B1704F1Db0,0.2100,5
0x169f826e5AB12C7424C8a6DBfd536E9007C66f6d,0.2000,5
0xF650EDdA2b590af1Ae3e1C133528882DDeD7fBEC,3.0000,9
0xc72D9622b9185b319B6bF09fA20753781D778c3b,0.3600,5
0x1eC6Bb0E8C22c544637974AC58aFc97B939D697c,0.1600,2
0x7ee795bAEaab455A019e1aDD7FA370BB9dac3e80,0.2000,5
0x6E541556Fe4b04c437c344c3D365b742EC82E875,0.1800,4
0x7ad7F6F1f937FB5e0Fe0Fb33D484f9237817d4FD,0.1300,4
0x4dA6d337cfA677e0B8553447c2f940C79B60e29C,0.3600,5
0x43D90b9c79d7D7994871778615780F34f50f66B4,0.1100,3
0x66C060222A0402E2323569E9C524B811910c85B7,0.3300,4
0x088ACC22A6dbC9445403F2BF0df4d60E41E031Bd,2.3600,7
0x1869E0a094B48074a9F24c94aC126Ca685221F2a,0.2400,5
0xD07F12047E2E61aD6EA037Cb01812e936ba12B6E,0.2700,6
0x7f6215C6E40840196fB68Ac3Bad2Ea4778BED7DB,0.4900,7
0xA85741c39C8D1c410Ba9A95e2b5d8013A6e8dBc7,0.2700,6
0x78ec1886c8aE5bD830ec070d63c0f67Ef2Ac8829,0.2500,5
0x000A7F7AA7be9FcFA1018563348C7153e091f9Dc,0.3900,5
0xc36ceD8d53Af1f3aC16539F64c30d933d55Bc648,0.1400,4
0xe00c8F4511Bd677a8647b473B2658680cccEC0D7,0.2500,5
0x40362aE389EEE33bB67C6359eBCe4B12Ef931C84,0.3100,6
0x8AaDFefd181C4ce42F58bBf02fe22Fd8675118db,0.2000,1
0xF53efAbA3D4707603F70bD36100bEDdDeA295dd7,0.2100,5
0x03147267aFffe4C1b1DFa62467B0732743d7754B,0.1900,4
0x3c7d7b24769676Df7547e8aC08D279bB3732dA62,1.4400,7
0x300FB267caf58B74998c80BE1B827A2B5B23Ac41,0.3900,5
0x3303b3396db06d989Dcc50921FAe13F053F1C782,0.2400,5
0x5Ef190Ada62290C5f278E1A9115580F60095230F,0.1400,4
0x58cc4F2a3aaCd6b29486c121DcC474Db5264A443,0.2000,5
0xE82b4B89C38aC6dE063fAaEEa9c6294eBF0FA7eD,0.2000,5
0x190c07C06c2F24e9FA210Ec4Ebb0C7bc7BB903D2,0.2300,4
0xe382430858326f2C3888C80a2C0ff85C2F7049E3,0.1600,2
0xED8b7cab0B4885A064C0E7dE662571A71B8c3E60,1.8100,6
0x83979bA7d85175a5602AABa14342C5d6cB06cE88,1.5500,6
0xdeb328dd821BdEd71Dbb6B236f61f7427f2528c7,0.4600,6
0x9E3659e45BbA2EF3c1E2d32268A9b8e3AE54dFD7,0.0700,3
0x3Eed0d09b63492b3C5A5708717eB971c073988a4,1.0700,2
0x3b71aCb89f0c0ff1395085Dc2e7b69a304820E80,0.5000,7
0xFCf3B8d969380705802c1872d22dbc4642897C55,1.6900,5
0x35bBb24775e522BB4D5335fb0d90d1bBbDF99498,0.1200,3
0x90Cc50488F7793e825c2b59363F305692F97fd0D,0.5900,4
0xB5Bd439F33cb850a44b28e5FE8259f369327320a,0.0500,2
0x12181f4336E0039CCf43AEC8E25A8A2e4A833c72,0.2100,5
0x971c60F9292401D397606B3aaf5ADcD41C72cAb9,0.1400,4
0x7aC33B343cf0aa8C222BD8931f8F23Df09C03a89,0.2100,5
0xd8f5E7C95Afa471a0C47B219CFCd7F65dCBF7C01,0.1400,4
0x614b04142F17D267803CadA7F9490d4d80e46b0B,0.1800,4
0xe6D3C3a4E39D3b392e061897039066D7bFDDe210,0.1300,4
0xe4021d6E4A0795080b24728A3119d8A14477a372,0.2100,5
0xd0Ad5923dc064A179359cA0c0a4B5C3271C7406F,0.1400,4
0x85752Cc7bA37192D5fcc29F645eF99e42e177Dc5,0.2100,5
0x96D928b470cEb70dfb62C17745E93896e618F528,0.1400,4
0x2b00401780bBaB30c92f137F016eCfFCc8E54B2e,0.1400,4
0xF066880BbdC2CC346fA20eb5eFEf543c04fC9482,0.2000,5
0xDEC0c67fCA3C6e6fD1d2B3a00612dc176579A328,0.0200,1
0x2aED427f1AeB6ddD9aa18Beef04B86cce93a1978,0.5900,4
0x65e9B33973691e3aD488C9e9871c67C730EF036d,8.2200,2
0xfFF20184a66A3E5914dcC5C3552F7dd358459bc2,0.1900,1
0x297Aed4bFaa47CD97f3F805c3004Db3abA228537,0.1400,1
0x476e8C784Cb487Ba1532907556E47AB960F5D137,1.4100,2
0xfF30Fc6b7430eE3759F4f8688DdD7cF6a51877A2,0.0800,1
0x739E252db07D1462fEadFE1f9F874a748312F0AB,6.8000,4
0x377e4De58465b1db59A479e831E288eB08E66cCa,0.0200,1
0xAA22d41A3De7F92696351669be479F5E6E2B997c,0.5900,1
